EntryNum,VendorNum,Amount,AbsAmount,LogAbsAmt,LeadDigit
6260,2013,4023.62,4023.62,3.604616958,4
6261,2013,44456.11,44456.11,4.647931458,4
6262,2013,7678.69,7678.69,3.885287135,7
6263,2013,6436.5,6436.5,3.808649774,6
6264,2013,86.28,86.28,1.935910136,8
6265,2013,1424.02,1424.02,3.153516089,1
6266,2013,1341.22,1341.22,3.127500021,1
6267,2013,820.22,820.22,2.913930355,8
6268,2013,271.18,271.18,2.433257656,2
6269,2013,200.26,200.26,2.301594212,2
6270,2013,303.1,303.1,2.481585936,3
6271,2014,103.21,103.21,2.013721778,1
6272,2014,283.03,283.03,2.451832471,2
6273,2014,68.65,68.65,1.836640542,6
6274,2015,324.92,324.92,2.511776445,3
6275,2015,600,600,2.77815125,6
6276,2015,3000,3000,3.477121255,3
6277,2015,1266.03,1266.03,3.102443997,1
6278,2015,5000,5000,3.698970004,5
6279,2015,4830.65,4830.65,3.684005572,4
6280,2015,2000,2000,3.301029996,2
6281,2015,451.67,451.67,2.654821246,4
6282,2015,4890.3,4890.3,3.689335502,4
6283,2015,113.18,113.18,2.05376969,1
6284,2015,4492.37,4492.37,3.652475518,4
6285,2015,3959.3,3959.3,3.59761841,3
6286,2015,1151.78,1151.78,3.061369533,1
6287,2015,1547.25,1547.25,3.189560491,1
6288,2015,5120.66,5120.66,3.709325941,5
6289,2015,1474.68,1474.68,3.16869779,1
6290,2015,2976.87,2976.87,3.473759869,2
6291,2015,4492.38,4492.38,3.652476485,4
6292,2015,3326.88,3326.88,3.522037136,3
6293,2015,632.6,632.6,2.801129188,6
6294,2015,2100,2100,3.322219295,2
6295,2016,117.7,117.7,2.070776463,1
6296,2016,50.38,50.38,1.702258163,5
6297,2016,108.4,108.4,2.035029282,1
6298,2016,108.4,108.4,2.035029282,1
6299,2017,293.17,293.17,2.467119527,2
6300,2017,16,16,1.204119983,1
6301,2017,315.15,315.15,2.498517311,3
6302,2017,617.89,617.89,2.790911167,6
6303,2017,278.6,278.6,2.444981112,2
6304,2017,279.7,279.7,2.446692466,2
6305,2017,242.07,242.07,2.38394097,2
6306,2017,77,77,1.886490725,7
6307,2017,442.59,442.59,2.646001597,4
6308,2017,1957.16,1957.16,3.291626331,1
6309,2017,85.52,85.52,1.932067692,8
6310,2017,399.16,399.16,2.601147014,3
6311,2017,54.43,54.43,1.735838334,5
6312,2017,86.79,86.79,1.938469688,8
6313,2017,265.32,265.32,2.423769989,2
6314,2017,208.14,208.14,2.31835555,2
6315,2018,2224.6,2224.6,3.347251933,2
6316,2018,11330.53,11330.53,4.054250225,1
6317,2018,12.67,12.67,1.102776615,1
6318,2018,41.72,41.72,1.6203443,4
6319,2018,1622.33,1622.33,3.210139199,1
6320,2018,1012.18,1012.18,3.005257752,1
6321,2018,516.3,516.3,2.712902125,5
6322,2018,172.12,172.12,2.235831337,1
6323,2018,42.22,42.22,1.625518229,4
6324,2018,30597.29,30597.29,4.485682963,3
6325,2018,49758.95,49758.95,4.696871207,4
6326,2018,4803.03,4803.03,3.681515299,4
6327,2018,4803.03,4803.03,3.681515299,4
6328,2018,4803.03,4803.03,3.681515299,4
6329,2018,3209.57,3209.57,3.506446852,3
6330,2018,4803.03,4803.03,3.681515299,4
6331,2018,4803.03,4803.03,3.681515299,4
6332,2018,22433.31,22433.31,4.350893358,2
6333,2018,15217.79,15217.79,4.182351587,1
6334,2018,9069.22,9069.22,3.957569937,9
6335,2018,11909.11,11909.11,4.075879307,1
6336,2018,181.18,181.18,2.258110255,1
6337,2018,84.44,84.44,1.926548225,8
6338,2018,19163.71,19163.71,4.28247959,1
6339,2018,1448.03,1448.03,3.16077756,1
6340,2018,1774.37,1774.37,3.249044186,1
6341,2018,333.84,333.84,2.523538372,3
6342,2018,512.9,512.9,2.710032699,5
6343,2018,1154.37,1154.37,3.062345032,1
6344,2018,6719.87,6719.87,3.827360871,6
6345,2018,736.1,736.1,2.866936818,7
6346,2018,29012.47,29012.47,4.462584704,2
6347,2018,34.53,34.53,1.538196578,3
6348,2018,379.76,379.76,2.579509219,3
6349,2018,151.55,151.55,2.180555941,1
6350,2018,3686.39,3686.39,3.566601279,3
6351,2018,467.91,467.91,2.670162327,4
6352,2018,8054.18,8054.18,3.906021331,8
6353,2018,1552.04,1552.04,3.19090291,1
6354,2018,114.18,114.18,2.057590039,1
6355,2018,29.65,29.65,1.472024698,2
6356,2018,207.68,207.68,2.317394675,2
6357,2018,31000,31000,4.491361694,3
6358,2018,213.43,213.43,2.329255464,2
6359,2018,7647.62,7647.62,3.8835263,7
6360,2018,2549.04,2549.04,3.406376651,2
6361,2018,270.06,270.06,2.431460263,2
6362,2018,14906.12,14906.12,4.173364613,1
6363,2018,1888.05,1888.05,3.276013491,1
6364,2018,1194.37,1194.37,3.077138886,1
6365,2018,71.49,71.49,1.854245297,7
6366,2018,472.02,472.02,2.673960401,4
6367,2018,137.58,137.58,2.138555305,1
6368,2018,-19.49,19.49,1.289811839,1
6369,2018,-1002.08,1002.08,3.000902394,1
6370,2018,-409.19,409.19,2.611925012,4
6371,2018,13678.52,13678.52,4.13603911,1
6372,2018,1201.58,1201.58,3.079752691,1
6373,2018,37.81,37.81,1.577606677,3
6374,2018,656.68,656.68,2.81735379,6
6375,2018,258.48,258.48,2.412426945,2
6376,2018,19.41,19.41,1.288025535,1
6377,2018,1328.38,1328.38,3.123322328,1
6378,2018,693,693,2.840733235,6
6379,2018,1853.19,1853.19,3.267919948,1
6380,2018,326.93,326.93,2.514454774,3
6381,2018,819.14,819.14,2.913358134,8
6382,2018,1423.19,1423.19,3.153262884,1
6383,2018,204.44,204.44,2.310565872,2
6384,2018,506.87,506.87,2.704896587,5
6385,2018,173.16,173.16,2.238447577,1
6386,2018,536.18,536.18,2.72931061,5
6387,2018,265.14,265.14,2.423475252,2
6388,2018,1759.87,1759.87,3.245480588,1
6389,2018,265.14,265.14,2.423475252,2
6390,2018,648.78,648.78,2.812097453,6
6391,2018,62.71,62.71,1.797336801,6
6392,2018,1472.2,1472.2,3.167966813,1
6393,2018,323.93,323.93,2.510451171,3
6394,2018,322.43,322.43,2.508435443,3
6395,2018,538.52,538.52,2.731201837,5
6396,2018,164.31,164.31,2.215663996,1
6397,2018,466.82,466.82,2.669149454,4
6398,2018,249.75,249.75,2.397505497,2
6399,2018,2827.18,2827.18,3.45135346,2
6400,2018,9131.97,9131.97,3.960564476,9
6401,2018,194.84,194.84,2.289678121,1
6402,2018,318.06,318.06,2.502509055,3
6403,2018,100.81,100.81,2.003503615,1
6404,2018,512.38,512.38,2.709592169,5
6405,2018,309.6,309.6,2.490800952,3
6406,2018,304.78,304.78,2.483986465,3
6407,2018,757.03,757.03,2.87911309,7
6408,2018,1395.45,1395.45,3.14471428,1
6409,2018,169.96,169.96,2.230346722,1
6410,2018,806.31,806.31,2.906502046,8
6411,2018,1134.83,1134.83,3.054930808,1
6412,2018,311.91,311.91,2.494029299,3
6413,2018,1258.52,1258.52,3.099860122,1
6414,2018,1213.59,1213.59,3.084071989,1
6415,2018,1394.18,1394.18,3.144318848,1
6416,2018,1755,1755,3.244277121,1
6417,2018,470.97,470.97,2.672993244,4
6418,2018,3356.09,3356.09,3.525833599,3
6419,2018,81.73,81.73,1.912381499,8
6420,2018,651.21,651.21,2.813721061,6
6421,2018,407.53,407.53,2.610159584,4
6422,2018,107.17,107.17,2.030073231,1
6423,2018,64.87,64.87,1.812043898,6
6424,2018,1026.73,1026.73,3.011456252,1
6425,2018,189.96,189.96,2.278662161,1
6426,2018,1551.34,1551.34,3.190706991,1
6427,2018,512.54,512.54,2.709727765,5
6428,2018,2964.5,2964.5,3.471951455,2
6429,2018,-85.51,85.51,1.932016906,8
6430,2018,1100.18,1100.18,3.041463746,1
6431,2018,577.07,577.07,2.761228497,5
6432,2018,133.07,133.07,2.124080157,1
6433,2018,183.83,183.83,2.264416387,1
6434,2018,85.04,85.04,1.929623252,8
6435,2018,676.67,676.67,2.830376923,6
6436,2018,505.64,505.64,2.703841423,5
6437,2018,6785.6,6785.6,3.831588255,6
6438,2018,2934.5,2934.5,3.467534114,2
6439,2018,332.25,332.25,2.52146499,3
6440,2018,466.82,466.82,2.669149454,4
6441,2018,593.06,593.06,2.773098633,5
6442,2018,331.17,331.17,2.520050988,3
6443,2018,313.94,313.94,2.496846654,3
6444,2018,561.75,561.75,2.749543081,5
6445,2018,833.83,833.83,2.921077516,8
6446,2018,2828,2828,3.451479405,2
6447,2018,568.83,568.83,2.754982493,5
6448,2018,963.27,963.27,2.983748035,9
6449,2018,1054.85,1054.85,3.023190707,1
6450,2018,128.74,128.74,2.109713505,1
6451,2018,3340.96,3340.96,3.523871276,3
6452,2018,276.3,276.3,2.441380885,2
6453,2018,356.4,356.4,2.551937695,3
6454,2018,1406.28,1406.28,3.1480718,1
6455,2018,2678.62,2678.62,3.427911107,2
6456,2018,2172.01,2172.01,3.33686182,2
6457,2018,39.56,39.56,1.597256283,3
6458,2018,1556.65,1556.65,3.192190976,1
6459,2018,4339.02,4339.02,3.637391652,4
6460,2018,2669.29,2669.29,3.426395759,2
6461,2018,493.72,493.72,2.69348072,4
6462,2018,163.56,163.56,2.213677102,1
6463,2018,394.83,394.83,2.596410144,3
6464,2018,2624.7,2624.7,3.419079671,2
6465,2018,1212.4,1212.4,3.083645928,1
6466,2018,1245.06,1245.06,3.095190281,1
6467,2018,87.53,87.53,1.942156928,8
6468,2018,275.47,275.47,2.440074309,2
6469,2018,401.53,401.53,2.603717999,4
6470,2018,1175.5,1175.5,3.070222633,1
6471,2018,1847.08,1847.08,3.266485706,1
6472,2018,1854.83,1854.83,3.268304112,1
6473,2018,61.78,61.78,1.790847904,6
6474,2018,8536.2,8536.2,3.931264582,8
6475,2018,1067.36,1067.36,3.028310923,1
6476,2018,114.47,114.47,2.058691683,1
6477,2018,6161.4,6161.4,3.789679404,6
6478,2018,9324.93,9324.93,3.96964558,9
6479,2018,1847.08,1847.08,3.266485706,1
6480,2018,-8000,8000,3.903089987,8
6481,2018,8000,8000,3.903089987,8
6482,2018,541.4,541.4,2.733518251,5
6483,2018,424.13,424.13,2.627498993,4
6484,2018,6848.72,6848.72,3.835609411,6
6485,2018,881.84,881.84,2.945389794,8
6486,2018,881.84,881.84,2.945389794,8
6487,2018,9859.25,9859.25,3.993843879,9
6488,2018,447.68,447.68,2.650967693,4
6489,2018,677.87,677.87,2.831146414,6
6490,2018,260.1,260.1,2.415140352,2
6491,2018,2700.88,2700.88,3.431505289,2
6492,2018,1984.61,1984.61,3.297675175,1
6493,2018,587.55,587.55,2.769044831,5
6494,2018,4215.82,4215.82,3.62488206,4
6495,2018,8863.51,8863.51,3.947605739,8
6496,2018,2954.5,2954.5,3.470483994,2
6497,2018,2963.66,2963.66,3.471828379,2
6498,2018,3230.66,3230.66,3.509291255,3
6499,2018,6848.72,6848.72,3.835609411,6
6500,2018,6259.78,6259.78,3.79655907,6
6501,2018,3473.77,3473.77,3.54080106,3
6502,2018,1759.12,1759.12,3.245295466,1
6503,2018,159.59,159.59,2.203005675,1
6504,2018,33.04,33.04,1.519040039,3
6505,2018,1173.13,1173.13,3.069346141,1
6506,2018,745.84,745.84,2.872645671,7
6507,2018,258.6,258.6,2.412628521,2
6508,2018,710.12,710.12,2.851331744,7
6509,2018,1053.64,1053.64,3.02269225,1
6510,2018,599.16,599.16,2.777542812,5
6511,2018,411.69,411.69,2.614570318,4
6512,2018,522.56,522.56,2.718136163,5
6513,2018,355.09,355.09,2.550338442,3
6514,2018,355.09,355.09,2.550338442,3
6515,2018,131.55,131.55,2.119090852,1
6516,2018,259.79,259.79,2.41462243,2
6517,2018,22755.19,22755.19,4.357080466,2
6518,2018,89.97,89.97,1.95409772,8
6519,2018,32006.14,32006.14,4.505233301,3
6520,2018,2919.15,2919.15,3.465256412,2
6521,2018,3610.76,3610.76,3.557598623,3
6522,2018,1088.4,1088.4,3.036788533,1
6523,2018,5041.63,5041.63,3.70257097,5
6524,2018,40223.54,40223.54,4.604480289,4
6525,2018,71388,71388,4.853625215,7
6526,2018,-827.79,827.79,2.917920176,8
6527,2018,2762.9,2762.9,3.441365166,2
6528,2018,2739.52,2739.52,3.437674475,2
6529,2018,13129.17,13129.17,4.118237272,1
6530,2018,4683.41,4683.41,3.670562179,4
6531,2018,65079.55,65079.55,4.813444541,6
6532,2018,744.76,744.76,2.872016343,7
6533,2018,122.23,122.23,2.087177812,1
6534,2018,70.36,70.36,1.847325831,7
6535,2018,590.07,590.07,2.770903535,5
6536,2018,-71388,71388,4.853625215,7
6537,2018,124952.56,124952.56,5.096745158,1
6538,2018,308.24,308.24,2.488888996,3
6539,2018,531.27,531.27,2.725315293,5
6540,2018,94.48,94.48,1.975339885,9
6541,2019,121.88,121.88,2.085932446,1
6542,2019,260.65,260.65,2.416057729,2
6543,2019,180.38,180.38,2.256188383,1
6544,2019,203.4,203.4,2.308350949,2
6545,2020,13,13,1.113943352,1
6546,2020,26.09,26.09,1.416474079,2
6547,2020,51.93,51.93,1.715418323,5
6548,2020,62.44,62.44,1.795462894,6
6549,2020,138.91,138.91,2.142733511,1
6550,2020,47.36,47.36,1.675411694,4
6551,2020,49.8,49.8,1.697229343,4
6552,2021,70.2,70.2,1.846337112,7
6553,2021,102.38,102.38,2.010215125,1
6554,2022,1191.35,1191.35,3.076039369,1
6555,2022,-5.27,5.27,0.721810615,5
6556,2022,20.59,20.59,1.313656347,2
6557,2022,24.12,24.12,1.382377303,2
6558,2022,24.12,24.12,1.382377303,2
6559,2022,16.09,16.09,1.206556044,1
6560,2022,11.4,11.4,1.056904851,1
6561,2022,104.41,104.41,2.018742096,1
6562,2022,11.47,11.47,1.059563418,1
6563,2022,8.53,8.53,0.930949031,8
6564,2022,2.68,2.68,0.428134794,2
6565,2022,4.45,4.45,0.648360011,4
6566,2022,19911.43,19911.43,4.299102451,1
6567,2022,16.09,16.09,1.206556044,1
6568,2022,198.86,198.86,2.298547435,1
6569,2022,13.4,13.4,1.127104798,1
6570,2022,13.4,13.4,1.127104798,1
6571,2022,5.15,5.15,0.711807229,5
6572,2022,20606.54,20606.54,4.314005076,2
6573,2022,92.69,92.69,1.967032882,9
6574,2022,9.03,9.03,0.95568775,9
6575,2022,13.4,13.4,1.127104798,1
6576,2022,10.72,10.72,1.030194785,1
6577,2022,256.02,256.02,2.408273893,2
6578,2022,32640.95,32640.95,4.51376279,3
6579,2022,2303.67,2303.67,3.362420267,2
6580,2022,40.09,40.09,1.603036056,4
6581,2022,13.4,13.4,1.127104798,1
6582,2022,10.72,10.72,1.030194785,1
6583,2022,13.4,13.4,1.127104798,1
6584,2022,21244.97,21244.97,4.327256122,2
6585,2022,26.63,26.63,1.425371166,2
6586,2022,13.4,13.4,1.127104798,1
6587,2022,13.4,13.4,1.127104798,1
6588,2022,10.72,10.72,1.030194785,1
6589,2022,10.72,10.72,1.030194785,1
6590,2022,10.72,10.72,1.030194785,1
6591,2022,6.12,6.12,0.786751422,6
6592,2022,5.15,5.15,0.711807229,5
6593,2022,32673.33,32673.33,4.514193399,3
6594,2022,1006.27,1006.27,3.002714525,1
6595,2022,101.27,101.27,2.00548081,1
6596,2022,4430.71,4430.71,3.646473325,4
6597,2022,56.27,56.27,1.750276915,5
6598,2022,9799.02,9799.02,3.991182644,9
6599,2022,13.43,13.43,1.128076013,1
6600,2022,2195,2195,3.341434525,2
6601,2022,14.18,14.18,1.151676231,1
6602,2022,10.72,10.72,1.030194785,1
6603,2022,17.65,17.65,1.24674471,1
6604,2022,14.7,14.7,1.167317335,1
6605,2022,139.06,139.06,2.143202225,1
6606,2022,79.76,79.76,1.901785145,7
6607,2022,10.72,10.72,1.030194785,1
6608,2022,9.36,9.36,0.971275849,9
6609,2022,10.75,10.75,1.031408464,1
6610,2022,10.72,10.72,1.030194785,1
6611,2022,36.16,36.16,1.558228422,3
6612,2022,635.44,635.44,2.80307455,6
6613,2022,14.7,14.7,1.167317335,1
6614,2022,8.81,8.81,0.944975908,8
6615,2022,10.72,10.72,1.030194785,1
6616,2022,16.09,16.09,1.206556044,1
6617,2022,868.27,868.27,2.938654796,8
6618,2022,40.21,40.21,1.604334073,4
6619,2022,14.7,14.7,1.167317335,1
6620,2022,3.61,3.61,0.557507202,3
6621,2022,13.4,13.4,1.127104798,1
6622,2022,10.72,10.72,1.030194785,1
6623,2022,8.55,8.55,0.931966115,8
6624,2022,21.38,21.38,1.330007701,2
6625,2022,11.76,11.76,1.070407322,1
6626,2022,17.65,17.65,1.24674471,1
6627,2022,11.76,11.76,1.070407322,1
6628,2022,9.03,9.03,0.95568775,9
6629,2022,32.78,32.78,1.515608949,3
6630,2022,48311.26,48311.26,4.684048364,4
6631,2022,8623.09,8623.09,3.935662919,8
6632,2022,60.3,60.3,1.780317312,6
6633,2022,13.4,13.4,1.127104798,1
6634,2022,14.67,14.67,1.166430114,1
6635,2022,9.32,9.32,0.969415912,9
6636,2022,10.72,10.72,1.030194785,1
6637,2022,11.76,11.76,1.070407322,1
6638,2022,14.51,14.51,1.161667412,1
6639,2022,11.6,11.6,1.064457989,1
6640,2022,16758.78,16758.78,4.2242424,1
6641,2022,23.47,23.47,1.37051309,2
6642,2022,5.1,5.1,0.707570176,5
6643,2022,3.33,3.33,0.522444234,3
6644,2022,461.12,461.12,2.663813959,4
6645,2022,13.4,13.4,1.127104798,1
6646,2022,13.4,13.4,1.127104798,1
6647,2022,11.59,11.59,1.064083436,1
6648,2022,11.76,11.76,1.070407322,1
6649,2022,2968.89,2968.89,3.472594107,2
6650,2022,5.15,5.15,0.711807229,5
6651,2022,25.35,25.35,1.403977964,2
6652,2022,286.48,286.48,2.457094308,2
6653,2022,674.1,674.1,2.828724327,6
6654,2022,31.79,31.79,1.502290528,3
6655,2022,36.15,36.15,1.558108302,3
6656,2022,67.41,67.41,1.828724327,6
6657,2022,24.86,24.86,1.395501124,2
6658,2022,43.96,43.96,1.643057684,4
6659,2022,169.36,169.36,2.228810845,1
6660,2022,29789.61,29789.61,4.474064818,2
6661,2022,244.03,244.03,2.38744322,2
6662,2022,340,340,2.531478917,3
6663,2022,40.41,40.41,1.60648885,4
6664,2022,98.56,98.56,1.993700695,9
6665,2022,78.55,78.55,1.895146189,7
6666,2022,8655.26,8655.26,3.937280118,8
6667,2022,21.07,21.07,1.323664536,2
6668,2022,2.03,2.03,0.307496038,2
6669,2022,3045,3045,3.483587297,3
6670,2022,82.24,82.24,1.915083102,8
6671,2022,148.67,148.67,2.172223341,1
6672,2022,10.72,10.72,1.030194785,1
6673,2022,10.72,10.72,1.030194785,1
6674,2022,75.74,75.74,1.879325301,7
6675,2022,175.91,175.91,2.245290529,1
6676,2022,14.7,14.7,1.167317335,1
6677,2022,17.65,17.65,1.24674471,1
6678,2022,45.35,45.35,1.656577291,4
6679,2022,12.71,12.71,1.104145551,1
6680,2022,10.72,10.72,1.030194785,1
6681,2022,6.36,6.36,0.803457116,6
6682,2022,10.72,10.72,1.030194785,1
6683,2022,25.82,25.82,1.411956238,2
6684,2022,821.1,821.1,2.914396052,8
6685,2022,14.7,14.7,1.167317335,1
6686,2022,16.09,16.09,1.206556044,1
6687,2022,40.21,40.21,1.604334073,4
6688,2022,0.46,0.46,-0.337242168,0
6689,2022,16.62,16.62,1.220631019,1
6690,2022,14.7,14.7,1.167317335,1
6691,2022,10.72,10.72,1.030194785,1
6692,2022,32.55,32.55,1.512550993,3
6693,2022,8.55,8.55,0.931966115,8
6694,2022,14.72,14.72,1.16790781,1
6695,2022,11.76,11.76,1.070407322,1
6696,2022,17.65,17.65,1.24674471,1
6697,2022,11.76,11.76,1.070407322,1
6698,2022,13832.13,13832.13,4.140889062,1
6699,2022,45019.56,45019.56,4.653401246,4
6700,2022,13.4,13.4,1.127104798,1
6701,2022,75,75,1.875061263,7
6702,2022,1863.09,1863.09,3.270233835,1
6703,2022,14.67,14.67,1.166430114,1
6704,2022,9.32,9.32,0.969415912,9
6705,2022,14.51,14.51,1.161667412,1
6706,2022,21463.89,21463.89,4.331708434,2
6707,2022,21.44,21.44,1.331224781,2
6708,2022,6.87,6.87,0.836956737,6
6709,2022,11.59,11.59,1.064083436,1
6710,2022,9.43,9.43,0.974511693,9
6711,2022,2557.27,2557.27,3.407776584,2
6712,2022,13.4,13.4,1.127104798,1
6713,2022,13.4,13.4,1.127104798,1
6714,2022,5.15,5.15,0.711807229,5
6715,2022,32027.15,32027.15,4.505518294,3
6716,2022,45.97,45.97,1.662474504,4
6717,2022,28.81,28.81,1.459543258,2
6718,2022,318.37,318.37,2.502932137,3
6719,2022,121.09,121.09,2.083108279,1
6720,2022,375.39,375.39,2.574482699,3
6721,2022,435.26,435.26,2.638748758,4
6722,2022,31.97,31.97,1.504742636,3
6723,2022,55.71,55.71,1.745933158,5
6724,2022,351.3,351.3,2.54567815,3
6725,2022,329.61,329.61,2.518000379,3
6726,2022,38.96,38.96,1.590618948,3
6727,2022,26.89,26.89,1.429590802,2
6728,2022,94.64,94.64,1.976074732,9
6729,2022,67.41,67.41,1.828724327,6
6730,2022,3372.9,3372.9,3.528003465,3
6731,2022,24.98,24.98,1.397592434,2
6732,2022,28.43,28.43,1.45377686,2
6733,2022,27.44,27.44,1.438384107,2
6734,2022,32.24,32.24,1.508395033,3
6735,2022,35.9,35.9,1.555094449,3
6736,2022,1420.94,1420.94,3.15257574,1
6737,2022,21.12,21.12,1.324693914,2
6738,2022,12.33,12.33,1.090963077,1
6739,2022,12.33,12.33,1.090963077,1
6740,2022,2205.95,2205.95,3.343595665,2
6741,2022,10.72,10.72,1.030194785,1
6742,2022,6.93,6.93,0.840733235,6
6743,2022,12.38,12.38,1.092720645,1
6744,2022,134.03,134.03,2.127202018,1
6745,2022,10.72,10.72,1.030194785,1
6746,2022,86.73,86.73,1.938169346,8
6747,2022,15,15,1.176091259,1
6748,2022,696.52,696.52,2.842933591,6
6749,2022,183.73,183.73,2.264180075,1
6750,2022,40.21,40.21,1.604334073,4
6751,2022,9.33,9.33,0.969881644,9
6752,2022,3759.58,3759.58,3.575139331,3
6753,2022,9.45,9.45,0.975431809,9
6754,2022,10.72,10.72,1.030194785,1
6755,2022,57.73,57.73,1.761401557,5
6756,2022,15.33,15.33,1.185542155,1
6757,2022,11.76,11.76,1.070407322,1
6758,2022,18.06,18.06,1.256717746,1
6759,2022,19.3,19.3,1.285557309,1
6760,2022,5568.41,5568.41,3.745731205,5
6761,2022,68469.57,68469.57,4.8354976,6
6762,2022,2227.84,2227.84,3.347883997,2
6763,2022,1646.38,1646.38,3.216530082,1
6764,2022,2139.13,2139.13,3.330237178,2
6765,2022,6.47,6.47,0.810904281,6
6766,2022,11.09,11.09,1.044931546,1
6767,2022,6.51,6.51,0.813580989,6
6768,2022,21.82,21.82,1.338854746,2
6769,2022,5.9,5.9,0.770852012,5
6770,2022,17.67,17.67,1.24723655,1
6771,2022,11.89,11.89,1.075181855,1
6772,2022,12.06,12.06,1.081347308,1
6773,2022,15.09,15.09,1.17868924,1
6774,2022,21.56,21.56,1.333648757,2
6775,2022,1833.73,1833.73,3.26333539,1
6776,2022,3.92,3.92,0.593286067,3
6777,2022,12.06,12.06,1.081347308,1
6778,2022,11.78,11.78,1.07114529,1
6779,2022,2021.85,2021.85,3.305748932,2
6780,2022,13.94,13.94,1.144262774,1
6781,2022,13.94,13.94,1.144262774,1
6782,2022,22.96,22.96,1.360971884,2
6783,2022,5.15,5.15,0.711807229,5
6784,2022,2445.85,2445.85,3.388429819,2
6785,2022,93.06,93.06,1.968763048,9
6786,2022,45.97,45.97,1.662474504,4
6787,2022,26.99,26.99,1.431202885,2
6788,2022,292.81,292.81,2.466585905,2
6789,2022,1238.08,1238.08,3.092748708,1
6790,2022,1238.08,1238.08,3.092748708,1
6791,2022,476.11,476.11,2.677707303,4
6792,2022,541.71,541.71,2.733766853,5
6793,2022,27.01,27.01,1.431524584,2
6794,2022,31.05,31.05,1.492061605,3
6795,2022,267.89,267.89,2.427956502,2
6796,2022,188.13,188.13,2.274458055,1
6797,2022,33.03,33.03,1.518908574,3
6798,2022,26.89,26.89,1.429590802,2
6799,2022,67.41,67.41,1.828724327,6
6800,2022,2975.03,2975.03,3.473491349,2
6801,2022,25.56,25.56,1.407560849,2
6802,2022,34.4,34.4,1.536558443,3
6803,2022,31.44,31.44,1.497482537,3
6804,2022,18168.69,18168.69,4.259323615,1
6805,2022,8.82,8.82,0.945468585,8
6806,2022,31.39,31.39,1.496791316,3
6807,2022,6.6,6.6,0.819543936,6
6808,2022,10.99,10.99,1.040997692,1
6809,2022,13.8,13.8,1.139879086,1
6810,2022,8.81,8.81,0.944975908,8
6811,2022,15.4,15.4,1.187520721,1
6812,2022,1691.06,1691.06,3.228159017,1
6813,2022,43.42,43.42,1.637689819,4
6814,2022,15.08,15.08,1.178401342,1
6815,2022,12.06,12.06,1.081347308,1
6816,2022,18.53,18.53,1.267875419,1
6817,2022,6.05,6.05,0.781755375,6
6818,2022,1680.43,1680.43,3.225420426,1
6819,2022,2552.12,2552.12,3.406901091,2
6820,2022,3531.98,3531.98,3.548018236,3
6821,2022,26.73,26.73,1.426998959,2
6822,2022,1823.19,1823.19,3.26083193,1
6823,2022,15.39,15.39,1.18723862,1
6824,2022,15.41,15.41,1.187802639,1
6825,2022,12.15,12.15,1.084576278,1
6826,2022,11.07,11.07,1.044147621,1
6827,2022,25.11,25.11,1.399846713,2
6828,2022,15.2,15.2,1.181843588,1
6829,2022,15.19,15.19,1.181557774,1
6830,2022,21.71,21.71,1.336659823,2
6831,2022,581.7,581.7,2.764699064,5
6832,2022,11.86,11.86,1.074084689,1
6833,2022,105.41,105.41,2.022881813,1
6834,2022,5.15,5.15,0.711807229,5
6835,2022,46.31,46.31,1.665674781,4
6836,2022,25.03,25.03,1.39846085,2
6837,2022,322.54,322.54,2.508583582,3
6838,2022,1118.6,1118.6,3.048674815,1
6839,2022,589.59,589.59,2.770550109,5
6840,2022,23.93,23.93,1.378942699,2
6841,2022,243.7,243.7,2.386855529,2
6842,2022,2481.36,2481.36,3.394689777,2
6843,2022,67.92,67.92,1.831997677,6
6844,2022,2294.28,2294.28,3.360646419,2
6845,2022,25.31,25.31,1.403292145,2
6846,2022,41.22,41.22,1.615107987,4
6847,2022,1907.1,1907.1,3.280373466,1
6848,2022,52.57,52.57,1.720737977,5
6849,2022,368.87,368.87,2.566873336,3
6850,2022,222.14,222.14,2.346626768,2
6851,2022,33.77,33.77,1.528531061,3
6852,2022,27.07,27.07,1.432488256,2
6853,2022,93.97,93.97,1.972989227,9
6854,2022,30.21,30.21,1.480150725,3
6855,2022,3045,3045,3.483587297,3
6856,2022,4180.5,4180.5,3.621228228,4
6857,2022,11.07,11.07,1.044147621,1
6858,2022,107.34,107.34,2.030761591,1
6859,2022,6.54,6.54,0.815577748,6
6860,2022,12.45,12.45,1.095169351,1
6861,2022,18.6,18.6,1.269512944,1
6862,2022,47.4,47.4,1.675778342,4
6863,2022,797.89,797.89,2.901943022,7
6864,2022,12.15,12.15,1.084576278,1
6865,2022,1.83,1.83,0.26245109,1
6866,2022,10.96,10.96,1.039810554,1
6867,2022,36.18,36.18,1.558468563,3
6868,2022,9.45,9.45,0.975431809,9
6869,2022,7.87,7.87,0.895974732,7
6870,2022,75,75,1.875061263,7
6871,2022,253,253,2.403120521,2
6872,2022,957.89,957.89,2.981315639,9
6873,2022,3986.46,3986.46,3.600587411,3
6874,2022,3.24,3.24,0.51054501,3
6875,2022,1708.94,1708.94,3.232726815,1
6876,2022,15.39,15.39,1.18723862,1
6877,2022,17.58,17.58,1.245018871,1
6878,2022,12.15,12.15,1.084576278,1
6879,2022,22164.7,22164.7,4.345661857,2
6880,2022,15.2,15.2,1.181843588,1
